	Unnamed: 0	lemme	freqlemlivres	freqlemlivres_cumsum	freqlemlivres_cumsumpercent
1960	137100	vérifier	40.27	789841.1099999999	78.98411099999997
1961	141831	étirer	40.27	789881.3799999999	78.98813799999998
1962	62091	glacé	40.27	789921.6499999998	78.99216499999999
1963	41260	décrire	40.2	789961.8499999997	78.99618499999997
1964	100504	promesse	40.2	790002.0499999997	79.00020499999997
1965	120307	siffler	40.2	790042.2499999997	79.00422499999995
1966	87048	net	40.2	790082.4499999995	79.00824499999995
1967	111927	retraite	40.14	790122.5899999995	79.01225899999996
1968	13972	beau	40.07	790162.6599999996	79.01626599999996
1969	35346	demande	40.07	790202.7299999995	79.02027299999995
1970	92790	participer	40.07	790242.7999999996	79.02427999999995
1971	108606	regret	40.0	790282.7999999996	79.02827999999995
1972	99768	prisonnier	40.0	790322.7999999996	79.03227999999993
1973	51045	entièrement	39.93	790362.7299999995	79.03627299999995
1974	142503	évidence	39.93	790402.6599999996	79.04026599999995
1975	38844	drame	39.93	790442.5899999995	79.04425899999997
1976	65291	habituel	39.93	790482.5199999997	79.04825199999995
1977	1547	accuser	39.93	790522.4499999997	79.05224499999997
1978	62972	goûter	39.86	790562.3099999997	79.05623099999997
1979	96582	plaine	39.86	790602.1699999997	79.06021699999997
1980	38297	don	39.86	790642.0299999997	79.06420299999995
1981	82955	mise	39.86	790681.8899999997	79.06818899999995
1982	141256	équilibre	39.73	790721.6199999995	79.07216199999995
1983	115449	régime	39.73	790761.3499999995	79.07613499999997
1984	126578	série	39.59	790800.9399999995	79.08009399999995
1985	56853	fixe	39.53	790840.4699999995	79.08404699999996
1986	113082	rocher	39.53	790879.9999999997	79.08799999999997
1987	78193	lumineux	39.46	790919.4599999995	79.09194599999995
1988	3086	affreux	39.46	790958.9199999996	79.09589199999995
1989	110297	renverser	39.46	790998.3799999995	79.09983799999995
1990	35311	dedans	39.46	791037.8399999995	79.10378399999995
1991	44881	dérouler	39.46	791077.2999999996	79.10772999999995
1992	114078	ruine	39.39	791116.6899999995	79.11166899999995
1993	105141	raide	39.39	791156.0799999995	79.11560799999995
1994	106371	rattraper	39.39	791195.4699999995	79.11954699999995
1995	125786	suspendre	39.32	791234.7899999996	79.12347899999995
1996	139265	égal	39.32	791274.1099999994	79.12741099999994
1997	48085	emparer	39.26	791313.3699999994	79.13133699999996
1998	3319	agent	39.26	791352.6299999994	79.13526299999994
1999	101328	précieux	39.19	791391.8199999994	79.13918199999993
2000	74660	jouir	39.19	791431.0099999994	79.14310099999993
2001	90353	organisation	39.12	791470.1299999994	79.14701299999993
2002	36806	directement	39.12	791509.2499999994	79.15092499999993
2003	126288	sécurité	39.12	791548.3699999994	79.15483699999993
2004	90766	ouais	39.05	791587.4199999993	79.15874199999993
2005	66129	heurter	39.05	791626.4699999994	79.16264699999994
2006	82415	mieux	38.99	791665.4599999994	79.16654599999994
2007	84556	mouiller	38.92	791704.3799999994	79.17043799999995
2008	2004	activité	38.92	791743.2999999996	79.17432999999993
2009	99713	principal	38.92	791782.2199999995	79.17822199999995
2010	89859	onze	38.85	791821.0699999995	79.18210699999996
2011	78336	luxe	38.85	791859.9199999996	79.18599199999993
2012	119627	sensible	38.85	791898.7699999993	79.18987699999994
2013	78371	lycée	38.78	791937.5499999996	79.19375499999995
2014	61006	gamin	38.78	791976.3299999995	79.19763299999995
2015	17565	bref	38.78	792015.1099999995	79.20151099999995
2016	15359	bloc	38.78	792053.8899999995	79.20538899999995
2017	133123	télégramme	38.78	792092.6699999996	79.20926699999995
2018	72419	interminable	38.65	792131.3199999995	79.21313199999996
2019	80830	masque	38.65	792169.9699999995	79.21699699999995
2020	23000	chapitre	38.65	792208.6199999995	79.22086199999997
2021	100956	protester	38.58	792247.1999999995	79.22471999999995
2022	53123	exact	38.58	792285.7799999996	79.22857799999996
2023	108100	redouter	38.58	792324.3599999995	79.23243599999995
2024	19708	caillou	38.58	792362.9399999995	79.23629399999993
2025	81404	meilleur	38.58	792401.5199999993	79.24015199999994
2026	21625	casquette	38.58	792440.0999999994	79.24400999999995
2027	87499	noyer	38.58	792478.6799999994	79.24786799999994
2028	11675	aveugle	38.51	792517.1899999994	79.25171899999994
2029	63388	gratter	38.51	792555.6999999994	79.25556999999993
2030	97565	pointer	38.51	792594.2099999994	79.25942099999993
2031	135163	vertu	38.45	792632.6599999993	79.26326599999993
2032	48127	empereur	38.45	792671.1099999994	79.26711099999993
2033	142160	étudiant	38.45	792709.5599999992	79.27095599999993
2034	36809	directeur	38.45	792748.0099999992	79.27480099999994
2035	41665	défaut	38.45	792786.459999999	79.27864599999991
2036	129471	tordre	38.38	792824.8399999993	79.28248399999991
2037	76880	lien	38.38	792863.2199999993	79.2863219999999
2038	116481	résultat	38.38	792901.5999999992	79.2901599999999
2039	51454	entreprise	38.31	792939.9099999992	79.29399099999992
2040	1945	acteur	38.31	792978.2199999994	79.29782199999994
2041	70150	indifférence	38.31	793016.5299999993	79.30165299999993
2042	54112	exposer	38.18	793054.7099999994	79.30547099999994
2043	66880	huile	38.18	793092.8899999994	79.30928899999995
2044	57799	fondre	38.18	793131.0699999995	79.31310699999995
2045	29284	consacrer	38.18	793169.2499999995	79.31692499999996
2046	118322	satisfaire	38.11	793207.3599999995	79.32073599999995
2047	126940	talent	38.11	793245.4699999995	79.32454699999995
2048	15060	bière	38.11	793283.5799999995	79.32835799999995
2049	99751	prise	38.04	793321.6199999995	79.33216199999995
2050	79802	manifester	38.04	793359.6599999996	79.33596599999996
2051	102515	public	38.04	793397.6999999995	79.33976999999996
2052	2166	adieu	38.04	793435.7399999995	79.34357399999995
2053	122178	soupe	38.04	793473.7799999997	79.34737799999995
2054	132185	troubler	37.97	793511.7499999997	79.35117499999997
2055	114130	rumeur	37.97	793549.7199999995	79.35497199999995
2056	57757	fonction	37.91	793587.6299999997	79.35876299999997
2057	135815	virer	37.84	793625.4699999995	79.36254699999995
2058	117732	salaud	37.84	793663.3099999995	79.36633099999995
2059	120797	situer	37.84	793701.1499999996	79.37011499999996
2060	65009	génération	37.77	793738.9199999996	79.37389199999996
2061	54645	exécuter	37.77	793776.6899999995	79.37766899999995
2062	136833	vrai	37.77	793814.4599999995	79.38144599999997
2063	80573	marque	37.7	793852.1599999996	79.38521599999996
2064	11633	avertir	37.7	793889.8599999995	79.38898599999995
2065	126844	tailler	37.64	793927.4999999995	79.39274999999995
2066	46688	dévorer	37.64	793965.1399999995	79.39651399999995
2067	99874	probablement	37.64	794002.7799999996	79.40027799999996
2068	38853	drapeau	37.64	794040.4199999996	79.40404199999995
2069	52665	estimer	37.64	794078.0599999995	79.40780599999997
2070	11807	avocat	37.64	794115.6999999995	79.41156999999995
2071	35316	dehors	37.64	794153.3399999995	79.41533399999996
2072	106212	rat	37.64	794190.9799999995	79.41909799999995
2073	49735	enfuir	37.57	794228.5499999996	79.42285499999996
2074	122138	soumettre	37.57	794266.1199999995	79.42661199999995
2075	128016	tendu	37.57	794303.6899999995	79.43036899999993
2076	107954	redevenir	37.57	794341.2599999994	79.43412599999995
2077	38686	douloureux	37.5	794378.7599999994	79.43787599999995
2078	38943	drifter	37.5	794416.2599999994	79.44162599999993
2079	75036	jusque	37.5	794453.7599999994	79.44537599999994
2080	140141	émouvoir	37.43	794491.1899999995	79.44911899999995
2081	12600	balayer	37.43	794528.6199999995	79.45286199999995
2082	78157	luire	37.43	794566.0499999996	79.45660499999995
2083	104327	quotidien	37.43	794603.4799999995	79.46034799999997
2084	117948	samedi	37.43	794640.9099999997	79.46409099999997
2085	75941	langage	37.36	794678.2699999997	79.46782699999997
2086	136404	volant	37.3	794715.5699999997	79.47155699999998
2087	34317	culotte	37.3	794752.8699999999	79.47528699999998
2088	91008	ouvrage	37.3	794790.1699999998	79.47901699999998
2089	22292	central	37.23	794827.3999999998	79.48273999999998
2090	28919	confus	37.23	794864.6299999999	79.48646299999997
2091	79968	manque	37.23	794901.8599999999	79.49018599999998
2092	30954	conviction	37.23	794939.0899999997	79.49390899999997
2093	104091	quels	37.23	794976.3199999997	79.49763199999997
2094	72158	intelligence	37.16	795013.4799999996	79.50134799999998
2095	96135	pis	37.16	795050.6399999999	79.50506399999998
2096	32904	craquer	37.16	795087.7999999998	79.50877999999999
2097	27223	commettre	37.16	795124.9599999998	79.51249599999998
2098	87486	nocturne	37.16	795162.1199999999	79.51621199999998
2099	14059	bel	37.09	795199.2099999998	79.51992099999998
2100	128907	tiroir	37.09	795236.2999999998	79.52362999999998
2101	75767	lame	37.09	795273.3899999999	79.52733899999998
2102	16738	bouquet	37.09	795310.4799999996	79.53104799999997
2103	54774	facilement	37.03	795347.5099999999	79.53475099999997
2104	10248	attaque	37.03	795384.5399999998	79.53845399999999
2105	115229	réflexion	37.03	795421.5699999998	79.54215699999997
2106	42918	délicat	37.03	795458.5999999999	79.54585999999998
2107	75640	laine	37.03	795495.6299999999	79.54956299999998
2108	116405	résoudre	36.96	795532.5899999999	79.55325899999998
2109	77401	littérature	36.89	795569.4799999999	79.55694799999998
2110	64900	gémir	36.89	795606.3699999999	79.56063699999999
2111	18833	bâtiment	36.82	795643.1899999998	79.56431899999998
2112	94666	perspective	36.76	795679.9499999998	79.56799499999998
2113	74890	juif	36.76	795716.7099999998	79.57167099999998
2114	27256	commissaire	36.69	795753.3999999998	79.57533999999998
2115	10109	atmosphère	36.69	795790.0899999997	79.57900899999997
2116	64149	gros	36.69	795826.7799999997	79.58267799999997
2117	119680	sentier	36.62	795863.3999999997	79.58633999999995
2118	76134	large	36.62	795900.0199999997	79.59000199999997
2119	92843	particulièrement	36.62	795936.6399999997	79.59366399999995
2120	132047	tronc	36.62	795973.2599999997	79.59732599999997
2121	86093	mépris	36.55	796009.8099999997	79.60098099999998
2122	14519	bien	36.55	796046.3599999999	79.60463599999997
2123	94673	persuader	36.55	796082.9099999998	79.60829099999998
2124	70909	information	36.55	796119.4599999998	79.61194599999997
2125	44055	dépendre	36.49	796155.9499999998	79.61559499999998
2126	19273	cabinet	36.49	796192.4399999998	79.61924399999998
2127	22810	changement	36.42	796228.8599999999	79.622886
2128	110855	reprise	36.42	796265.2799999998	79.62652800000001
2129	91385	paisible	36.42	796301.7	79.63016999999998
2130	26907	combattre	36.35	796338.0499999998	79.63380500000001
2131	98842	pote	36.35	796374.3999999998	79.63743999999998
2132	60266	futur	36.35	796410.7499999999	79.64107499999999
2133	138989	écriture	36.35	796447.0999999999	79.64470999999998
2134	70791	infirmier	36.28	796483.3799999999	79.648338
2135	18396	brûlant	36.28	796519.6599999998	79.65196599999999
2136	94752	perte	36.28	796555.94	79.655594
2137	89219	octobre	36.28	796592.22	79.659222
2138	24712	chéri	36.28	796628.5	79.66285
2139	29872	consulter	36.22	796664.72	79.666472
2140	23693	chevalier	36.15	796700.87	79.670087
2141	21417	carrière	36.15	796737.02	79.673702
2142	34252	cuivre	36.08	796773.1	79.67730999999998
2143	120287	sien	36.08	796809.1799999998	79.68091799999998
2144	63166	grand-chose	36.08	796845.2599999999	79.68452599999998
2145	71979	instrument	36.08	796881.3399999999	79.68813399999998
2146	82404	mien	36.08	796917.4199999998	79.69174199999998
2147	7776	approuver	36.08	796953.4999999999	79.69534999999998
2148	139028	écrouler	36.08	796989.5799999997	79.69895799999998
2149	101312	précaution	36.01	797025.5899999997	79.70255899999998
2150	42718	déjeuner	36.01	797061.5999999997	79.70615999999997
2151	3648	agréable	36.01	797097.6099999999	79.70976099999997
2152	75056	justifier	36.01	797133.6199999999	79.71336199999998
2153	61064	gant	36.01	797169.6299999999	79.71696299999998
2154	112313	revoir	36.01	797205.6399999999	79.72056399999998
2155	122204	soupir	35.95	797241.5899999997	79.72415899999997
2156	22524	chacune	35.95	797277.5399999997	79.72775399999995
2157	104082	quelles	35.95	797313.4899999995	79.73134899999997
2158	21392	carrefour	35.95	797349.4399999995	79.73494399999996
2159	114483	réaliser	35.95	797385.3899999995	79.73853899999995
2160	83337	modèle	35.95	797421.3399999995	79.74213399999995
2161	63099	grain	35.95	797457.2899999996	79.74572899999993
2162	99319	poète	35.95	797493.2399999994	79.74932399999993
2163	85839	méfier	35.95	797529.1899999994	79.75291899999993
2164	33717	cruel	35.88	797565.0699999994	79.75650699999993
2165	55227	fantôme	35.88	797600.9499999994	79.76009499999994
2166	134637	velours	35.88	797636.8299999994	79.76368299999993
2167	22983	chapelle	35.88	797672.7099999994	79.76727099999994
2168	87022	nerveux	35.81	797708.5199999993	79.77085199999995
2169	139650	électrique	35.81	797744.3299999995	79.77443299999996
2170	73892	italien	35.74	797780.0699999995	79.77800699999995
2171	10456	attentif	35.74	797815.8099999995	79.78158099999995
2172	72160	intelligent	35.68	797851.4899999995	79.78514899999995
2173	134187	vallée	35.68	797887.1699999996	79.78871699999995
2174	122103	soulier	35.68	797922.8499999995	79.79228499999995
2175	81793	messe	35.68	797958.5299999997	79.79585299999997
2176	65411	haïr	35.68	797994.2099999997	79.79942099999997
2177	90274	ordonner	35.68	798029.8899999999	79.80298899999998
2178	56331	fidèle	35.61	798065.4999999999	79.80654999999997
2179	16713	boulot	35.61	798101.1099999999	79.81011099999998
2180	51011	enthousiasme	35.61	798136.7199999997	79.81367199999997
2181	136012	visiteur	35.54	798172.2599999999	79.81722599999998
2182	121134	soif	35.54	798207.7999999998	79.82077999999998
2183	59133	fraîcheur	35.47	798243.2699999998	79.82432699999998
2184	93479	paume	35.47	798278.7399999999	79.82787399999998
2185	130083	toutefois	35.47	798314.2099999997	79.83142099999998
2186	15835	bondir	35.41	798349.6199999999	79.83496199999998
2187	134613	veine	35.41	798385.0299999998	79.83850299999997
2188	81532	mensonge	35.41	798420.4399999998	79.84204399999999
2189	90164	orage	35.41	798455.8499999999	79.84558499999999
2190	86020	mémé	35.34	798491.1899999998	79.84911899999999
2191	18313	brusque	35.34	798526.5299999998	79.85265299999998
2192	98900	pouce	35.34	798561.8699999999	79.85618699999998
2193	18332	brutal	35.34	798597.2099999997	79.85972099999998
2194	72676	intervenir	35.34	798632.5499999997	79.86325499999997
2195	71907	instinct	35.27	798667.8199999997	79.86678199999997
2196	36560	digne	35.27	798703.0899999997	79.87030899999998
2197	35155	danse	35.27	798738.3599999999	79.87383599999997
2198	22159	ceinture	35.2	798773.5599999997	79.87735599999998
2199	18123	brouillard	35.2	798808.7599999997	79.88087599999997
2200	9394	assemblée	35.14	798843.8999999997	79.88438999999997
2201	98080	pompe	35.14	798879.0399999997	79.88790399999995
2202	119991	serviette	35.07	798914.1099999995	79.89141099999995
2203	19270	cabine	35.07	798949.1799999996	79.89491799999995
2204	88196	nul	35.07	798984.2499999995	79.89842499999995
2205	108993	religion	35.07	799019.3199999995	79.90193199999995
2206	7042	apaiser	35.0	799054.3199999995	79.90543199999995
2207	96774	plante	35.0	799089.3199999995	79.90893199999995
2208	138443	éclair	35.0	799124.3199999995	79.91243199999995
2209	35956	destiner	35.0	799159.3199999995	79.91593199999996
2210	76214	las	35.0	799194.3199999995	79.91943199999993
2211	17504	brave	35.0	799229.3199999995	79.92293199999995
2212	100437	prolonger	35.0	799264.3199999995	79.92643199999995
2213	104629	race	34.93	799299.2499999995	79.92992499999995
2214	29343	conseiller	34.93	799334.1799999996	79.93341799999995
2215	24195	chocolat	34.86	799369.0399999996	79.93690399999996
2216	29943	conséquence	34.86	799403.8999999996	79.94038999999995
2217	129213	tombe	34.86	799438.7599999995	79.94387599999995
2218	101410	précisément	34.8	799473.5599999995	79.94735599999996
2219	67556	hélas	34.73	799508.2899999996	79.95082899999996
2220	83245	moderne	34.73	799543.0199999996	79.95430199999996
2221	83396	moine	34.73	799577.7499999995	79.95777499999996
2222	128967	tissu	34.66	799612.4099999996	79.96124099999996
2223	132547	trésor	34.66	799647.0699999995	79.96470699999995
2224	57800	fonder	34.66	799681.7299999995	79.96817299999995
2225	72767	intime	34.66	799716.3899999997	79.97163899999997
2226	135130	vert	34.66	799751.0499999997	79.97510499999997
2227	84517	mouchoir	34.59	799785.6399999997	79.97856399999995
2228	25806	cloche	34.59	799820.2299999995	79.98202299999997
2229	100261	profondément	34.59	799854.8199999995	79.98548199999995
2230	122237	soupçonner	34.59	799889.4099999996	79.98894099999995
2231	83526	mou,mol	34.53	799923.9399999995	79.99239399999995
2232	138076	écart	34.53	799958.4699999995	79.99584699999997
2233	84038	moral	34.53	799992.9999999997	79.99929999999995
2234	85171	muscle	34.53	800027.5299999997	80.00275299999997
2235	127392	tarder	34.46	800061.9899999995	80.00619899999997
2236	124803	supplier	34.46	800096.4499999995	80.00964499999995
2237	15976	border	34.46	800130.9099999996	80.01309099999995
2238	16952	bousculer	34.46	800165.3699999995	80.01653699999996
2239	29372	consentir	34.46	800199.8299999995	80.01998299999995
2240	1813	acier	34.46	800234.2899999996	80.02342899999995
2241	24545	chuchoter	34.39	800268.6799999996	80.02686799999995
2242	96423	placard	34.39	800303.0699999995	80.03030699999995
2243	58127	formule	34.39	800337.4599999995	80.03374599999995
2244	121173	soigneusement	34.39	800371.8499999995	80.03718499999995
2245	606	absolu	34.39	800406.2399999995	80.04062399999995
2246	39434	débarquer	34.39	800440.6299999995	80.04406299999995
2247	141284	équipe	34.32	800474.9499999995	80.04749499999996
2248	130216	traduire	34.32	800509.2699999993	80.05092699999993
2249	77705	longer	34.32	800543.5899999994	80.05435899999993
2250	58106	formidable	34.32	800577.9099999993	80.05779099999994
2251	20530	canne	34.32	800612.2299999994	80.06122299999993
2252	12346	bagnole	34.26	800646.4899999994	80.06464899999993
2253	59942	fuite	34.26	800680.7499999994	80.06807499999994
2254	26324	cogner	34.26	800715.0099999994	80.07150099999993
2255	3882	aiguille	34.19	800749.1999999994	80.07491999999992
2256	110461	repasser	34.19	800783.3899999992	80.0783389999999
2257	22092	cavalier	34.19	800817.579999999	80.08175799999991
2258	32988	cravate	34.12	800851.699999999	80.08516999999992
2259	127569	tasse	34.12	800885.819999999	80.08858199999992
2260	81081	matinée	34.05	800919.8699999992	80.09198699999992
2261	108696	rein	34.05	800953.9199999992	80.09539199999992
2262	85602	méchant	34.05	800987.9699999994	80.09879699999993
2263	136135	vitrine	33.99	801021.9599999994	80.10219599999992
2264	28085	con	33.92	801055.8799999994	80.10558799999993
2265	53286	excellent	33.92	801089.7999999993	80.10897999999993
2266	130198	tradition	33.92	801123.7199999994	80.11237199999994
2267	60109	fureur	33.92	801157.6399999994	80.11576399999993
2268	102506	publier	33.92	801191.5599999995	80.11915599999995
2269	112344	revue	33.92	801225.4799999995	80.12254799999995
2270	112691	rigoler	33.85	801259.3299999995	80.12593299999995
2271	81705	merde	33.85	801293.1799999996	80.12931799999993
2272	98537	portée	33.85	801327.0299999993	80.13270299999995
2273	124243	succéder	33.78	801360.8099999995	80.13608099999995
2274	88361	nécessité	33.78	801394.5899999995	80.13945899999995
2275	6088	animer	33.78	801428.3699999995	80.14283699999996
2276	68642	impatience	33.78	801462.1499999996	80.14621499999996
2277	108697	reine	33.78	801495.9299999996	80.14959299999995
2278	99205	pourvoir	33.78	801529.7099999995	80.15297099999997
2279	138310	échec	33.72	801563.4299999996	80.15634299999995
2280	135639	villa	33.72	801597.1499999996	80.15971499999995
2281	130461	tranchée	33.72	801630.8699999995	80.16308699999995
2282	90322	oreiller	33.72	801664.5899999995	80.16645899999995
2283	5076	ambassadeur	33.72	801698.3099999995	80.16983099999995
2284	113299	rond	33.65	801731.9599999995	80.17319599999995
2285	98297	population	33.65	801765.6099999995	80.17656099999995
2286	142506	évident	33.58	801799.1899999995	80.17991899999993
2287	111127	respecter	33.58	801832.7699999993	80.18327699999995
2288	77295	lisse	33.58	801866.3499999994	80.18663499999994
2289	93303	patience	33.58	801899.9299999994	80.18999299999993
2290	34783	célèbre	33.58	801933.5099999994	80.19335099999994
2291	37030	discussion	33.51	801967.0199999993	80.19670199999993
2292	162	abbé	33.51	802000.5299999993	80.20005299999994
2293	84590	mouillé	33.51	802034.0399999993	80.20340399999994
2294	39712	déboucher	33.45	802067.4899999994	80.20674899999993
2295	15373	blond	33.45	802100.9399999992	80.21009399999993
2296	90408	orgueil	33.45	802134.3899999992	80.21343899999992
2297	58843	frais	33.38	802167.7699999992	80.21677699999992
2298	80389	marin	33.38	802201.1499999992	80.22011499999992
2299	81753	merveille	33.31	802234.4599999994	80.22344599999992
2300	83161	mme	33.24	802267.6999999994	80.22676999999993
2301	9858	assurance	33.24	802300.9399999992	80.23009399999992
2302	119462	sel	33.24	802334.1799999992	80.23341799999993
2303	67915	idiot	33.24	802367.4199999992	80.23674199999992
2304	319	aborder	33.18	802400.5999999994	80.24005999999993
2305	29548	consoler	33.18	802433.7799999993	80.24337799999994
2306	56391	figer	33.18	802466.9599999994	80.24669599999993
2307	95357	physique	33.18	802500.1399999994	80.25001399999994
2308	110645	replier	33.18	802533.3199999995	80.25333199999993
2309	91687	panier	33.18	802566.4999999995	80.25664999999995
2310	141151	épuiser	33.11	802599.6099999995	80.25996099999995
2311	142663	ô	33.11	802632.7199999995	80.26327199999993
2312	23952	chiffre	33.11	802665.8299999995	80.26658299999995
2313	16403	bouffer	33.04	802698.8699999995	80.26988699999995
2314	77160	lion	33.04	802731.9099999996	80.27319099999995
2315	36993	discret	33.04	802764.9499999995	80.27649499999995
2316	88056	novembre	33.04	802797.9899999995	80.27979899999997
2317	21185	caresse	33.04	802831.0299999997	80.28310299999997
2318	134449	vase	32.97	802863.9999999997	80.28639999999997
2319	31938	couche	32.91	802896.9099999997	80.28969099999995
2320	43179	démarche	32.91	802929.8199999997	80.29298199999997
2321	87413	niveau	32.91	802962.7299999996	80.29627299999997
2322	86024	ménage	32.91	802995.6399999999	80.29956399999998
2323	60464	féminin	32.91	803028.5499999998	80.30285499999998
2324	91377	paire	32.84	803061.3899999999	80.30613899999997
2325	55070	familial	32.84	803094.2299999996	80.30942299999998
2326	89423	officiel	32.84	803127.0699999997	80.31270699999997
2327	51722	enveloppe	32.84	803159.9099999997	80.31599099999997
2328	75533	lac	32.84	803192.7499999997	80.31927499999995
2329	95971	pipe	32.84	803225.5899999995	80.32255899999996
2330	100382	projeter	32.77	803258.3599999995	80.32583599999997
2331	100785	propriétaire	32.77	803291.1299999997	80.32911299999995
2332	137230	wagon	32.77	803323.8999999997	80.33238999999995
2333	47338	embarquer	32.77	803356.6699999997	80.33566699999997
2334	124291	sucre	32.77	803389.4399999997	80.33894399999997
2335	36565	dignité	32.77	803422.2099999997	80.34222099999997
2336	74487	joindre	32.7	803454.9099999997	80.34549099999997
2337	133835	utile	32.7	803487.6099999995	80.34876099999997
2338	135218	veuf	32.7	803520.3099999995	80.35203099999995
2339	2317	admiration	32.7	803553.0099999995	80.35530099999995
2340	88207	nulle	32.7	803585.7099999995	80.35857099999996
2341	41113	découper	32.7	803618.4099999996	80.36184099999993
2342	22418	certains	32.64	803651.0499999996	80.36510499999993
2343	15459	blouse	32.64	803683.6899999995	80.36836899999993
2344	7362	apparition	32.64	803716.3299999995	80.37163299999995
2345	8043	arabe	32.64	803748.9699999995	80.37489699999995
2346	100257	profondeur	32.64	803781.6099999995	80.37816099999995
2347	41848	défiler	32.64	803814.2499999995	80.38142499999995
2348	51831	envisager	32.64	803846.8899999995	80.38468899999995
2349	15263	blessure	32.57	803879.4599999995	80.38794599999993
2350	93024	passant	32.57	803912.0299999993	80.39120299999995
2351	80618	marrer	32.57	803944.5999999994	80.39445999999994
2352	101289	pré	32.5	803977.0999999994	80.39770999999993
2353	100370	proie	32.5	804009.5999999994	80.40095999999993
2354	78436	là-dessus	32.5	804042.0999999994	80.40420999999994
2355	87926	nouer	32.5	804074.5999999994	80.40745999999993
2356	76059	lapin	32.43	804107.0299999993	80.41070299999993
2357	138174	échange	32.43	804139.4599999995	80.41394599999995
2358	70107	index	32.43	804171.8899999995	80.41718899999995
2359	95679	pile	32.43	804204.3199999995	80.42043199999995
2360	126191	séance	32.36	804236.6799999996	80.42366799999995
2361	65543	hanche	32.36	804269.0399999996	80.42690399999995
2362	13432	barrer	32.36	804301.3999999996	80.43013999999995
2363	49322	endormi	32.3	804333.6999999995	80.43336999999995
2364	103908	quant	32.3	804365.9999999997	80.43659999999997
2365	135493	vieillir	32.23	804398.2299999995	80.43982299999995
2366	136881	vu	32.23	804430.4599999995	80.44304599999997
2367	21442	carré	32.23	804462.6899999995	80.44626899999996
2368	41632	défaire	32.23	804494.9199999996	80.44949199999995
2369	60802	galerie	32.16	804527.0799999995	80.45270799999996
2370	9371	assaut	32.16	804559.2399999995	80.45592399999997
2371	11514	avantage	32.16	804591.3999999997	80.45913999999995
2372	131343	tremper	32.16	804623.5599999997	80.46235599999997
2373	64826	gâteau	32.16	804655.7199999997	80.46557199999998
2374	133536	unir	32.16	804687.8799999999	80.46878799999998
2375	119514	semblant	32.09	804719.9699999997	80.47199699999997
2376	3870	aigu	32.09	804752.0599999997	80.47520599999997
2377	26680	collègue	32.09	804784.1499999997	80.47841499999997
2378	11904	avril	32.03	804816.1799999997	80.48161799999997
2379	141896	étonnement	31.96	804848.1399999997	80.48481399999997
2380	116429	résonner	31.96	804880.0999999995	80.48800999999995
2381	76673	liaison	31.96	804912.0599999995	80.49120599999995
2382	79896	manivelle	31.96	804944.0199999996	80.49440199999995
2383	104671	racine	31.96	804975.9799999995	80.49759799999995
2384	61204	gardien	31.96	805007.9399999995	80.50079399999993
2385	96116	pire	31.89	805039.8299999995	80.50398299999995
2386	38997	droit	31.89	805071.7199999995	80.50717199999995
2387	72127	intact	31.89	805103.6099999995	80.51036099999995
2388	128104	tenue	31.89	805135.4999999995	80.51354999999995
2389	88199	nul	31.82	805167.3199999995	80.51673199999995
2390	111183	respiration	31.82	805199.1399999994	80.51991399999993
2391	89025	obus	31.82	805230.9599999994	80.52309599999994
2392	114987	récupérer	31.82	805262.7799999993	80.52627799999993
2393	99002	poule	31.82	805294.5999999994	80.52945999999993
2394	21320	carnet	31.82	805326.4199999992	80.53264199999992
2395	138312	échelle	31.76	805358.1799999992	80.53581799999992
2396	41902	définitif	31.76	805389.9399999992	80.53899399999993
2397	28346	concours	31.69	805421.6299999992	80.54216299999992
2398	83269	modeste	31.69	805453.319999999	80.54533199999992
2399	37988	dix-huit	31.69	805485.0099999991	80.5485009999999
2400	111405	ressortir	31.69	805516.699999999	80.5516699999999
2401	85117	murmure	31.62	805548.319999999	80.5548319999999
2402	55450	fatigué	31.62	805579.939999999	80.55799399999991
2403	141728	éternité	31.62	805611.559999999	80.56115599999991
2404	54916	faiblesse	31.62	805643.1799999991	80.5643179999999
2405	106013	rarement	31.62	805674.7999999991	80.5674799999999
2406	87457	noble	31.62	805706.4199999991	80.57064199999989
2407	39686	déborder	31.62	805738.0399999991	80.57380399999991
2408	55623	faveur	31.62	805769.6599999991	80.5769659999999
2409	2303	admirable	31.55	805801.209999999	80.5801209999999
2410	19661	cahier	31.55	805832.7599999991	80.5832759999999
2411	131974	troisième	31.55	805864.309999999	80.58643099999992
2412	17831	brique	31.55	805895.8599999992	80.5895859999999
2413	95071	phare	31.49	805927.3499999992	80.59273499999992
2414	63817	grimace	31.49	805958.8399999993	80.5958839999999
2415	99579	pressé	31.42	805990.2599999992	80.59902599999992
2416	70309	individu	31.42	806021.6799999992	80.60216799999992
2417	36801	dire	31.42	806053.0999999994	80.60530999999993
2418	107786	recueillir	31.42	806084.5199999993	80.60845199999993
2419	80663	mars	31.42	806115.9399999994	80.61159399999994
2420	64057	grogner	31.42	806147.3599999994	80.61473599999994
2421	119459	seize	31.42	806178.7799999993	80.61787799999995
2422	13551	basculer	31.35	806210.1299999994	80.62101299999995
2423	29524	consister	31.35	806241.4799999994	80.62414799999993
2424	98290	populaire	31.28	806272.7599999994	80.62727599999994
2425	135868	virginie	31.28	806304.0399999996	80.63040399999993
2426	127933	tempête	31.28	806335.3199999995	80.63353199999995
